,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.003987789154052734,260.000,581.000,,TrackingConfidence.HIGH
1,0.04408717155456543,275.000,586.000,,TrackingConfidence.HIGH
2,0.08986163139343262,280.000,588.000,,TrackingConfidence.HIGH
3,0.13663387298583984,312.000,609.000,,TrackingConfidence.HIGH
4,0.18379807472229004,311.000,608.000,,TrackingConfidence.HIGH
5,0.2146289348602295,313.000,610.000,,TrackingConfidence.HIGH
6,0.24576234817504883,543.000,785.000,,TrackingConfidence.HIGH
7,0.27596044540405273,647.000,855.000,,TrackingConfidence.HIGH
8,0.30802488327026367,666.000,870.000,,TrackingConfidence.HIGH
9,0.3538520336151123,669.000,874.000,,TrackingConfidence.HIGH
10,0.3997321128845215,668.000,879.000,,TrackingConfidence.HIGH
11,0.4456655979156494,668.000,879.000,,TrackingConfidence.HIGH
12,0.509495735168457,662.000,877.000,,TrackingConfidence.HIGH
13,0.5555133819580078,660.000,877.000,,TrackingConfidence.HIGH
14,0.5873701572418213,653.000,865.000,,TrackingConfidence.HIGH
15,0.61920166015625,651.000,861.000,,TrackingConfidence.HIGH
16,0.6670260429382324,621.000,812.000,,TrackingConfidence.HIGH
17,0.7283041477203369,618.000,782.000,,TrackingConfidence.HIGH
18,0.7901458740234375,618.000,782.000,,TrackingConfidence.HIGH
19,0.8676567077636719,611.000,777.000,,TrackingConfidence.HIGH
20,0.9311943054199219,612.000,801.000,,TrackingConfidence.HIGH
21,0.9624576568603516,632.000,833.000,,TrackingConfidence.HIGH
22,0.99393630027771,632.000,833.000,,TrackingConfidence.HIGH
23,1.0252912044525146,633.000,838.000,,TrackingConfidence.HIGH
24,1.0565276145935059,634.000,838.000,,TrackingConfidence.HIGH
25,1.0874674320220947,634.000,843.000,,TrackingConfidence.HIGH
26,1.118391990661621,640.000,854.000,,TrackingConfidence.HIGH
27,1.1645643711090088,566.000,798.000,,TrackingConfidence.HIGH
28,1.1960749626159668,553.000,798.000,,TrackingConfidence.HIGH
29,1.2432448863983154,537.000,779.000,,TrackingConfidence.HIGH
30,1.2901887893676758,522.000,767.000,,TrackingConfidence.HIGH
31,1.3213353157043457,522.000,767.000,,TrackingConfidence.HIGH
32,1.36716890335083,522.000,767.000,,TrackingConfidence.HIGH
33,1.3986926078796387,523.000,767.000,,TrackingConfidence.HIGH
34,1.4450769424438477,524.000,765.000,,TrackingConfidence.HIGH
35,1.492722511291504,525.000,767.000,,TrackingConfidence.HIGH
36,1.5397660732269287,525.000,767.000,,TrackingConfidence.HIGH
37,1.5712573528289795,529.000,766.000,,TrackingConfidence.HIGH
38,1.6023142337799072,529.000,761.000,,TrackingConfidence.HIGH
39,1.6507084369659424,525.000,805.000,,TrackingConfidence.HIGH
40,1.6957461833953857,623.000,1063.000,,TrackingConfidence.HIGH
41,1.7409160137176514,628.000,1029.000,,TrackingConfidence.HIGH
42,1.7881345748901367,630.000,1019.000,,TrackingConfidence.HIGH
43,1.8344612121582031,617.000,963.000,,TrackingConfidence.HIGH
44,1.8955535888671875,613.000,954.000,,TrackingConfidence.HIGH
45,1.941129207611084,615.000,923.000,,TrackingConfidence.HIGH
46,1.988189935684204,617.000,921.000,,TrackingConfidence.HIGH
47,2.034627676010132,617.000,921.000,,TrackingConfidence.HIGH
48,2.0652146339416504,617.000,921.000,,TrackingConfidence.HIGH
49,2.1119627952575684,653.000,956.000,,TrackingConfidence.HIGH
50,2.1588642597198486,828.000,803.000,,TrackingConfidence.HIGH
51,2.204735040664673,955.000,644.000,,TrackingConfidence.HIGH
52,2.251896381378174,947.000,620.000,,TrackingConfidence.HIGH
53,2.2986679077148438,880.000,568.000,,TrackingConfidence.HIGH
54,2.344446897506714,884.000,560.000,,TrackingConfidence.HIGH
55,2.390735626220703,884.000,557.000,,TrackingConfidence.HIGH
56,2.4218780994415283,884.000,557.000,,TrackingConfidence.HIGH
57,2.453442096710205,885.000,553.000,,TrackingConfidence.HIGH
58,2.485837697982788,879.000,531.000,,TrackingConfidence.HIGH
59,2.5578248500823975,876.000,525.000,,TrackingConfidence.HIGH
60,2.5943214893341064,903.000,473.000,,TrackingConfidence.HIGH
61,2.625145673751831,907.000,449.000,,TrackingConfidence.HIGH
62,2.6561903953552246,904.000,431.000,,TrackingConfidence.HIGH
63,2.7109148502349854,904.000,431.000,,TrackingConfidence.HIGH
64,2.7487728595733643,904.000,429.000,,TrackingConfidence.HIGH
65,2.779353380203247,896.000,424.000,,TrackingConfidence.HIGH
66,2.811504364013672,894.000,419.000,,TrackingConfidence.HIGH
67,2.8569583892822266,893.000,418.000,,TrackingConfidence.HIGH
68,2.8897957801818848,875.000,406.000,,TrackingConfidence.HIGH
69,2.920759439468384,878.000,404.000,,TrackingConfidence.HIGH
70,2.9511055946350098,881.000,406.000,,TrackingConfidence.HIGH
71,2.982386350631714,885.000,409.000,,TrackingConfidence.HIGH
72,3.013519525527954,887.000,409.000,,TrackingConfidence.HIGH
