,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.0010008811950683594,300.000,845.000,,TrackingConfidence.HIGH
1,0.03052663803100586,135.000,1006.000,,TrackingConfidence.HIGH
2,0.0615534782409668,136.000,1008.000,,TrackingConfidence.HIGH
3,0.09257960319519043,136.000,1012.000,,TrackingConfidence.HIGH
4,0.12360620498657227,135.000,1016.000,,TrackingConfidence.HIGH
5,0.1546335220336914,134.000,1015.000,,TrackingConfidence.HIGH
6,0.18565940856933594,138.000,1008.000,,TrackingConfidence.HIGH
7,0.21668601036071777,138.000,1012.000,,TrackingConfidence.HIGH
8,0.2477130889892578,138.000,1006.000,,TrackingConfidence.HIGH
9,0.2787511348724365,138.000,1006.000,,TrackingConfidence.HIGH
10,0.30977416038513184,135.000,1001.000,,TrackingConfidence.HIGH
11,0.3408999443054199,142.000,990.000,,TrackingConfidence.HIGH
12,0.3718757629394531,146.000,981.000,,TrackingConfidence.HIGH
13,0.40279197692871094,150.000,974.000,,TrackingConfidence.HIGH
14,0.43382787704467773,150.000,974.000,,TrackingConfidence.HIGH
15,0.4648435115814209,154.000,974.000,,TrackingConfidence.HIGH
16,0.49593353271484375,163.000,976.000,,TrackingConfidence.HIGH
17,0.5269603729248047,179.000,968.000,,TrackingConfidence.HIGH
18,0.5579869747161865,183.000,966.000,,TrackingConfidence.HIGH
19,0.5890145301818848,193.000,966.000,,TrackingConfidence.HIGH
20,0.6200406551361084,215.000,1163.000,,TrackingConfidence.HIGH
21,0.6510677337646484,215.000,1163.000,,TrackingConfidence.HIGH
22,0.682093620300293,226.000,1181.000,,TrackingConfidence.HIGH
23,0.7131204605102539,233.000,1199.000,,TrackingConfidence.HIGH
24,0.7441692352294922,229.000,1208.000,,TrackingConfidence.HIGH
25,0.775287389755249,231.000,1248.000,,TrackingConfidence.HIGH
26,0.8062043190002441,343.000,1380.000,,TrackingConfidence.HIGH
27,0.8372299671173096,343.000,1380.000,,TrackingConfidence.HIGH
28,0.8682429790496826,364.000,1382.000,,TrackingConfidence.HIGH
29,0.8992824554443359,364.000,1391.000,,TrackingConfidence.HIGH
30,0.9302144050598145,367.000,1398.000,,TrackingConfidence.HIGH
31,0.961233377456665,336.000,1410.000,,TrackingConfidence.HIGH
32,0.9922332763671875,235.000,1425.000,,TrackingConfidence.HIGH
33,1.0232346057891846,239.000,1427.000,,TrackingConfidence.HIGH
34,1.0542545318603516,258.000,1429.000,,TrackingConfidence.HIGH
35,1.085240364074707,290.000,1432.000,,TrackingConfidence.HIGH
36,1.1162259578704834,327.000,1429.000,,TrackingConfidence.HIGH
37,1.1472818851470947,337.000,1426.000,,TrackingConfidence.HIGH
38,1.17832612991333,337.000,1426.000,,TrackingConfidence.HIGH
39,1.2095022201538086,338.000,1427.000,,TrackingConfidence.HIGH
40,1.2404730319976807,348.000,1427.000,,TrackingConfidence.HIGH
41,1.2714512348175049,360.000,1429.000,,TrackingConfidence.HIGH
42,1.3024828433990479,385.000,1413.000,,TrackingConfidence.HIGH
43,1.3332271575927734,385.000,1410.000,,TrackingConfidence.HIGH
44,1.3642303943634033,387.000,1412.000,,TrackingConfidence.HIGH
45,1.3952596187591553,388.000,1412.000,,TrackingConfidence.HIGH
46,1.4262619018554688,387.000,1414.000,,TrackingConfidence.HIGH
47,1.457268238067627,381.000,1418.000,,TrackingConfidence.HIGH
48,1.488328218460083,382.000,1419.000,,TrackingConfidence.HIGH
49,1.519364595413208,383.000,1417.000,,TrackingConfidence.HIGH
50,1.5501911640167236,384.000,1415.000,,TrackingConfidence.HIGH
51,1.5812172889709473,378.000,1415.000,,TrackingConfidence.HIGH
52,1.6122400760650635,378.000,1411.000,,TrackingConfidence.HIGH
53,1.643376350402832,570.000,1084.000,,TrackingConfidence.HIGH
54,1.6744320392608643,701.000,726.000,,TrackingConfidence.HIGH
55,1.7052581310272217,701.000,726.000,,TrackingConfidence.HIGH
56,1.7363059520721436,696.000,719.000,,TrackingConfidence.HIGH
57,1.7673518657684326,693.000,706.000,,TrackingConfidence.HIGH
58,1.7983288764953613,694.000,707.000,,TrackingConfidence.HIGH
59,1.8293554782867432,776.000,714.000,,TrackingConfidence.HIGH
