,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.0009968280792236328,77.000,1072.000,,TrackingConfidence.HIGH
1,0.036900997161865234,850.000,1040.000,,TrackingConfidence.HIGH
2,0.06787729263305664,1370.000,669.000,,TrackingConfidence.HIGH
3,0.09873676300048828,1314.000,1072.000,,TrackingConfidence.HIGH
4,0.13065004348754883,1144.000,725.000,,TrackingConfidence.HIGH
5,0.16156888008117676,1463.000,613.000,,TrackingConfidence.HIGH
6,0.1924879550933838,1464.000,869.000,,TrackingConfidence.HIGH
7,0.22440028190612793,935.000,684.000,,TrackingConfidence.HIGH
8,0.2563145160675049,562.000,740.000,,TrackingConfidence.HIGH
9,0.28629326820373535,404.000,1028.000,,TrackingConfidence.HIGH
10,0.3181478977203369,443.000,1033.000,,TrackingConfidence.HIGH
11,0.3501265048980713,873.000,718.000,,TrackingConfidence.HIGH
12,0.38197755813598633,877.000,716.000,,TrackingConfidence.HIGH
13,0.4122312068939209,668.000,902.000,,TrackingConfidence.HIGH
14,0.44388818740844727,668.000,902.000,,TrackingConfidence.HIGH
15,0.4749603271484375,852.000,936.000,,TrackingConfidence.HIGH
16,0.5056459903717041,794.000,855.000,,TrackingConfidence.HIGH
17,0.5375614166259766,682.000,956.000,,TrackingConfidence.HIGH
18,0.5694773197174072,793.000,948.000,,TrackingConfidence.HIGH
19,0.6013951301574707,432.000,1079.000,,TrackingConfidence.HIGH
20,0.6482727527618408,413.000,969.000,,TrackingConfidence.HIGH
21,0.6792011260986328,363.000,875.000,,TrackingConfidence.HIGH
22,0.710120677947998,259.000,916.000,,TrackingConfidence.HIGH
23,0.7411205768585205,615.000,921.000,,TrackingConfidence.HIGH
24,0.7868800163269043,603.000,958.000,,TrackingConfidence.HIGH
25,0.8189213275909424,711.000,955.000,,TrackingConfidence.HIGH
26,0.8507809638977051,643.000,1031.000,,TrackingConfidence.HIGH
27,0.8826887607574463,977.000,1059.000,,TrackingConfidence.HIGH
28,0.9138569831848145,563.000,925.000,,TrackingConfidence.HIGH
29,0.9444949626922607,651.000,922.000,,TrackingConfidence.HIGH
30,0.976304292678833,749.000,937.000,,TrackingConfidence.HIGH
31,1.0065100193023682,749.000,937.000,,TrackingConfidence.HIGH
32,1.037348985671997,806.000,970.000,,TrackingConfidence.HIGH
33,1.0683825016021729,803.000,971.000,,TrackingConfidence.HIGH
34,1.0990409851074219,752.000,925.000,,TrackingConfidence.HIGH
35,1.1299407482147217,667.000,1035.000,,TrackingConfidence.HIGH
36,1.161759853363037,698.000,1050.000,,TrackingConfidence.HIGH
37,1.1934514045715332,850.000,876.000,,TrackingConfidence.HIGH
38,1.2243704795837402,844.000,871.000,,TrackingConfidence.HIGH
39,1.2555389404296875,800.000,915.000,,TrackingConfidence.HIGH
40,1.2874212265014648,793.000,902.000,,TrackingConfidence.HIGH
41,1.3191101551055908,535.000,1026.000,,TrackingConfidence.HIGH
42,1.3503637313842773,501.000,1046.000,,TrackingConfidence.HIGH
43,1.3819935321807861,912.000,1011.000,,TrackingConfidence.HIGH
44,1.4129579067230225,903.000,1012.000,,TrackingConfidence.HIGH
45,1.4443204402923584,840.000,1000.000,,TrackingConfidence.HIGH
46,1.4752795696258545,632.000,1071.000,,TrackingConfidence.HIGH
47,1.5062353610992432,632.000,1071.000,,TrackingConfidence.HIGH
48,1.5373461246490479,716.000,1075.000,,TrackingConfidence.HIGH
49,1.5685539245605469,695.000,1076.000,,TrackingConfidence.HIGH
50,1.5989089012145996,695.000,1076.000,,TrackingConfidence.HIGH
51,1.6307601928710938,708.000,1077.000,,TrackingConfidence.HIGH
52,1.6626403331756592,703.000,1077.000,,TrackingConfidence.HIGH
53,1.7075486183166504,704.000,1075.000,,TrackingConfidence.HIGH
54,1.7388122081756592,702.000,1069.000,,TrackingConfidence.HIGH
55,1.7707273960113525,395.000,944.000,,TrackingConfidence.HIGH
56,1.8016705513000488,387.000,939.000,,TrackingConfidence.HIGH
57,1.8330035209655762,455.000,871.000,,TrackingConfidence.HIGH
58,1.8648605346679688,590.000,787.000,,TrackingConfidence.HIGH
59,1.8958673477172852,565.000,801.000,,TrackingConfidence.HIGH
60,1.926694393157959,276.000,1042.000,,TrackingConfidence.HIGH
61,1.9586060047149658,401.000,1010.000,,TrackingConfidence.HIGH
62,1.990520715713501,746.000,867.000,,TrackingConfidence.HIGH
63,2.0214366912841797,866.000,1061.000,,TrackingConfidence.HIGH
64,2.0513594150543213,804.000,1062.000,,TrackingConfidence.HIGH
65,2.0822737216949463,844.000,869.000,,TrackingConfidence.HIGH
66,2.1142961978912354,904.000,996.000,,TrackingConfidence.HIGH
67,2.1451058387756348,775.000,1056.000,,TrackingConfidence.HIGH
68,2.1760237216949463,775.000,1056.000,,TrackingConfidence.HIGH
69,2.207939863204956,759.000,1061.000,,TrackingConfidence.HIGH
70,2.239853858947754,766.000,1050.000,,TrackingConfidence.HIGH
71,2.26977276802063,749.000,905.000,,TrackingConfidence.HIGH
72,2.300689935684204,756.000,900.000,,TrackingConfidence.HIGH
73,2.330615520477295,686.000,996.000,,TrackingConfidence.HIGH
74,2.3615598678588867,689.000,994.000,,TrackingConfidence.HIGH
75,2.391507863998413,694.000,992.000,,TrackingConfidence.HIGH
