,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.0010004043579101562,597.000,1178.000,,TrackingConfidence.HIGH
1,0.0220181941986084,597.000,1178.000,,TrackingConfidence.HIGH
2,0.053045034408569336,325.000,945.000,,TrackingConfidence.HIGH
3,0.08407115936279297,325.000,945.000,,TrackingConfidence.HIGH
4,0.11509847640991211,94.000,1074.000,,TrackingConfidence.HIGH
5,0.14593863487243652,69.000,1068.000,,TrackingConfidence.HIGH
6,0.17696475982666016,68.000,997.000,,TrackingConfidence.HIGH
7,0.2079916000366211,68.000,997.000,,TrackingConfidence.HIGH
8,0.23901724815368652,68.000,997.000,,TrackingConfidence.HIGH
9,0.27004408836364746,32.000,1091.000,,TrackingConfidence.HIGH
10,0.301067590713501,11.000,1206.000,,TrackingConfidence.HIGH
11,0.3321266174316406,24.000,1353.000,,TrackingConfidence.HIGH
12,0.3630673885345459,211.000,1386.000,,TrackingConfidence.HIGH
13,0.3941528797149658,215.000,1394.000,,TrackingConfidence.HIGH
14,0.4251973628997803,215.000,1394.000,,TrackingConfidence.HIGH
15,0.45622777938842773,247.000,1392.000,,TrackingConfidence.HIGH
16,0.4870035648345947,75.000,1424.000,,TrackingConfidence.HIGH
17,0.517601490020752,67.000,1427.000,,TrackingConfidence.HIGH
18,0.5486078262329102,53.000,1374.000,,TrackingConfidence.HIGH
19,0.5797152519226074,64.000,1380.000,,TrackingConfidence.HIGH
20,0.6107420921325684,64.000,1380.000,,TrackingConfidence.HIGH
21,0.6416206359863281,85.000,1396.000,,TrackingConfidence.HIGH
22,0.6726663112640381,135.000,1412.000,,TrackingConfidence.HIGH
23,0.7036104202270508,135.000,1414.000,,TrackingConfidence.HIGH
24,0.7346293926239014,135.000,1414.000,,TrackingConfidence.HIGH
25,0.7657074928283691,112.000,1420.000,,TrackingConfidence.HIGH
26,0.7967638969421387,112.000,1420.000,,TrackingConfidence.HIGH
27,0.827608585357666,112.000,1420.000,,TrackingConfidence.HIGH
28,0.8586039543151855,112.000,1420.000,,TrackingConfidence.HIGH
29,0.8896307945251465,112.000,1420.000,,TrackingConfidence.HIGH
30,0.9203736782073975,112.000,1420.000,,TrackingConfidence.HIGH
31,0.9514179229736328,60.000,1429.000,,TrackingConfidence.HIGH
32,0.9824550151824951,67.000,1408.000,,TrackingConfidence.HIGH
33,1.0135419368743896,169.000,1334.000,,TrackingConfidence.HIGH
34,1.0445189476013184,144.000,1309.000,,TrackingConfidence.HIGH
35,1.0755658149719238,144.000,1309.000,,TrackingConfidence.HIGH
36,1.106605052947998,67.000,1379.000,,TrackingConfidence.HIGH
37,1.1376352310180664,50.000,1393.000,,TrackingConfidence.HIGH
38,1.1686046123504639,96.000,1389.000,,TrackingConfidence.HIGH
39,1.199669361114502,191.000,1386.000,,TrackingConfidence.HIGH
40,1.2307531833648682,191.000,1386.000,,TrackingConfidence.HIGH
41,1.2617805004119873,191.000,1386.000,,TrackingConfidence.HIGH
42,1.2928082942962646,191.000,1386.000,,TrackingConfidence.HIGH
43,1.3236045837402344,808.000,1439.000,,TrackingConfidence.HIGH
44,1.354752540588379,1621.000,974.000,,TrackingConfidence.HIGH
45,1.3856003284454346,1664.000,851.000,,TrackingConfidence.HIGH
46,1.4161005020141602,1748.000,749.000,,TrackingConfidence.HIGH
47,1.447218418121338,1785.000,793.000,,TrackingConfidence.HIGH
48,1.4780974388122559,1846.000,818.000,,TrackingConfidence.HIGH
49,1.5091397762298584,1834.000,847.000,,TrackingConfidence.HIGH
50,1.5401668548583984,1810.000,862.000,,TrackingConfidence.HIGH
51,1.5711936950683594,1786.000,879.000,,TrackingConfidence.HIGH
52,1.6020970344543457,1761.000,860.000,,TrackingConfidence.HIGH
53,1.632788896560669,1772.000,883.000,,TrackingConfidence.HIGH
54,1.6636216640472412,2457.000,1115.000,,TrackingConfidence.HIGH
55,1.6946332454681396,2486.000,1122.000,,TrackingConfidence.HIGH
56,1.725658655166626,2524.000,1216.000,,TrackingConfidence.HIGH
57,1.7567028999328613,2538.000,1158.000,,TrackingConfidence.HIGH
58,1.7877469062805176,2538.000,1158.000,,TrackingConfidence.HIGH
59,1.8183863162994385,2541.000,1167.000,,TrackingConfidence.HIGH
60,1.8494658470153809,2541.000,1167.000,,TrackingConfidence.HIGH
61,1.8805184364318848,2541.000,1167.000,,TrackingConfidence.HIGH
62,1.9112935066223145,2541.000,1167.000,,TrackingConfidence.HIGH
63,1.9421765804290771,2541.000,1167.000,,TrackingConfidence.HIGH
64,1.973205804824829,2544.000,1177.000,,TrackingConfidence.HIGH
65,2.0042355060577393,2549.000,1215.000,,TrackingConfidence.HIGH
66,2.035322666168213,2533.000,1227.000,,TrackingConfidence.HIGH
67,2.0663492679595947,1719.000,949.000,,TrackingConfidence.HIGH
68,2.0967798233032227,1779.000,915.000,,TrackingConfidence.HIGH
69,2.1275365352630615,1758.000,925.000,,TrackingConfidence.HIGH
70,2.1585988998413086,1758.000,925.000,,TrackingConfidence.HIGH
71,2.1896262168884277,1793.000,850.000,,TrackingConfidence.HIGH
72,2.220665693283081,1806.000,854.000,,TrackingConfidence.HIGH
73,2.251681327819824,1806.000,854.000,,TrackingConfidence.HIGH
74,2.282358407974243,1806.000,854.000,,TrackingConfidence.HIGH
75,2.3133811950683594,1806.000,854.000,,TrackingConfidence.HIGH
76,2.3444106578826904,1806.000,854.000,,TrackingConfidence.HIGH
77,2.3754332065582275,2106.000,1087.000,,TrackingConfidence.HIGH
78,2.4064812660217285,2559.000,1348.000,,TrackingConfidence.HIGH
79,2.4375243186950684,2559.000,1338.000,,TrackingConfidence.HIGH
80,2.4685020446777344,2559.000,1342.000,,TrackingConfidence.HIGH
81,2.4995479583740234,2559.000,1345.000,,TrackingConfidence.HIGH
82,2.5306754112243652,2559.000,1344.000,,TrackingConfidence.HIGH
83,2.5616817474365234,2559.000,1344.000,,TrackingConfidence.HIGH
84,2.592707633972168,2559.000,1353.000,,TrackingConfidence.HIGH
85,2.623748779296875,2559.000,1353.000,,TrackingConfidence.HIGH
86,2.6547861099243164,2242.000,949.000,,TrackingConfidence.HIGH
87,2.6857006549835205,2242.000,949.000,,TrackingConfidence.HIGH
88,2.7167015075683594,2067.000,852.000,,TrackingConfidence.HIGH
89,2.7477986812591553,2067.000,852.000,,TrackingConfidence.HIGH
90,2.778745412826538,2081.000,815.000,,TrackingConfidence.HIGH
91,2.8097681999206543,2076.000,815.000,,TrackingConfidence.HIGH
92,2.840810775756836,1983.000,689.000,,TrackingConfidence.HIGH
93,2.8718478679656982,1983.000,689.000,,TrackingConfidence.HIGH
94,2.9026718139648438,1983.000,689.000,,TrackingConfidence.HIGH
95,2.933713912963867,1983.000,689.000,,TrackingConfidence.HIGH
96,2.964743137359619,1983.000,689.000,,TrackingConfidence.HIGH
97,2.995736837387085,1983.000,689.000,,TrackingConfidence.HIGH
98,3.0267152786254883,1809.000,1014.000,,TrackingConfidence.HIGH
99,3.057736396789551,1749.000,1439.000,,TrackingConfidence.HIGH
100,3.0887575149536133,1784.000,967.000,,TrackingConfidence.HIGH
101,3.1197829246520996,1678.000,769.000,,TrackingConfidence.HIGH
102,3.1508126258850098,1672.000,716.000,,TrackingConfidence.HIGH
103,3.1818389892578125,1494.000,665.000,,TrackingConfidence.HIGH
104,3.2126810550689697,1486.000,580.000,,TrackingConfidence.HIGH
105,3.2437076568603516,1555.000,560.000,,TrackingConfidence.HIGH
106,3.2747347354888916,1644.000,588.000,,TrackingConfidence.HIGH
107,3.3057610988616943,1643.000,590.000,,TrackingConfidence.HIGH
108,3.336787462234497,1643.000,590.000,,TrackingConfidence.HIGH
109,3.367814302444458,1643.000,590.000,,TrackingConfidence.HIGH
110,3.398918390274048,1643.000,590.000,,TrackingConfidence.HIGH
111,3.429840326309204,1785.000,1439.000,,TrackingConfidence.HIGH
112,3.4608638286590576,1933.000,1439.000,,TrackingConfidence.HIGH
113,3.491889238357544,1901.000,1439.000,,TrackingConfidence.HIGH
114,3.5226199626922607,1863.000,1377.000,,TrackingConfidence.HIGH
115,3.5534517765045166,1814.000,825.000,,TrackingConfidence.HIGH
116,3.5838773250579834,1814.000,825.000,,TrackingConfidence.HIGH
117,3.6149449348449707,1731.000,722.000,,TrackingConfidence.HIGH
118,3.645660161972046,1668.000,660.000,,TrackingConfidence.HIGH
119,3.676483154296875,1647.000,611.000,,TrackingConfidence.HIGH
120,3.707458019256592,1639.000,596.000,,TrackingConfidence.HIGH
121,3.73848557472229,1638.000,601.000,,TrackingConfidence.HIGH
122,3.7695343494415283,1672.000,578.000,,TrackingConfidence.HIGH
123,3.800593376159668,1726.000,533.000,,TrackingConfidence.HIGH
124,3.8315110206604004,1771.000,668.000,,TrackingConfidence.HIGH
125,3.8625378608703613,1777.000,597.000,,TrackingConfidence.HIGH
126,3.893300771713257,1800.000,566.000,,TrackingConfidence.HIGH
127,3.9243292808532715,1800.000,566.000,,TrackingConfidence.HIGH
128,3.9553232192993164,1800.000,566.000,,TrackingConfidence.HIGH
129,3.9864020347595215,1800.000,566.000,,TrackingConfidence.HIGH
130,4.017494201660156,1800.000,566.000,,TrackingConfidence.HIGH
131,4.048553705215454,1800.000,566.000,,TrackingConfidence.HIGH
132,4.079515695571899,1822.000,504.000,,TrackingConfidence.HIGH
133,4.110621690750122,1819.000,529.000,,TrackingConfidence.HIGH
134,4.141505479812622,1835.000,575.000,,TrackingConfidence.HIGH
135,4.172102212905884,1822.000,521.000,,TrackingConfidence.HIGH
136,4.203144788742065,1825.000,525.000,,TrackingConfidence.HIGH
137,4.2341694831848145,1825.000,522.000,,TrackingConfidence.HIGH
138,4.265260457992554,1820.000,526.000,,TrackingConfidence.HIGH
139,4.296097278594971,1820.000,514.000,,TrackingConfidence.HIGH
