,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.0009984970092773438,484.000,616.000,,TrackingConfidence.HIGH
1,0.025931358337402344,484.000,616.000,,TrackingConfidence.HIGH
2,0.05585050582885742,486.000,614.000,,TrackingConfidence.HIGH
3,0.08776569366455078,478.000,640.000,,TrackingConfidence.HIGH
4,0.11768722534179688,477.000,641.000,,TrackingConfidence.HIGH
5,0.14960050582885742,474.000,643.000,,TrackingConfidence.HIGH
6,0.18151521682739258,467.000,647.000,,TrackingConfidence.HIGH
7,0.21342968940734863,470.000,703.000,,TrackingConfidence.HIGH
8,0.24457192420959473,595.000,963.000,,TrackingConfidence.HIGH
9,0.27451229095458984,609.000,957.000,,TrackingConfidence.HIGH
10,0.30552124977111816,615.000,949.000,,TrackingConfidence.HIGH
11,0.3371264934539795,625.000,929.000,,TrackingConfidence.HIGH
12,0.3675999641418457,624.000,925.000,,TrackingConfidence.HIGH
13,0.39851903915405273,624.000,925.000,,TrackingConfidence.HIGH
14,0.42943596839904785,623.000,915.000,,TrackingConfidence.HIGH
15,0.46035170555114746,619.000,897.000,,TrackingConfidence.HIGH
16,0.4942946434020996,398.000,983.000,,TrackingConfidence.HIGH
17,0.5371782779693604,375.000,1022.000,,TrackingConfidence.HIGH
18,0.5840520858764648,379.000,922.000,,TrackingConfidence.HIGH
19,0.628931999206543,396.000,742.000,,TrackingConfidence.HIGH
20,0.6589210033416748,405.000,732.000,,TrackingConfidence.HIGH
21,0.6898210048675537,413.000,731.000,,TrackingConfidence.HIGH
22,0.7212481498718262,427.000,725.000,,TrackingConfidence.HIGH
23,0.7526240348815918,436.000,705.000,,TrackingConfidence.HIGH
24,0.784536600112915,437.000,689.000,,TrackingConfidence.HIGH
25,0.8164505958557129,507.000,686.000,,TrackingConfidence.HIGH
26,0.847367525100708,519.000,681.000,,TrackingConfidence.HIGH
27,0.8773400783538818,584.000,716.000,,TrackingConfidence.HIGH
28,0.9088759422302246,585.000,717.000,,TrackingConfidence.HIGH
29,0.9406263828277588,585.000,715.000,,TrackingConfidence.HIGH
30,0.9726011753082275,585.000,715.000,,TrackingConfidence.HIGH
31,1.0043025016784668,587.000,710.000,,TrackingConfidence.HIGH
32,1.0358879566192627,588.000,712.000,,TrackingConfidence.HIGH
33,1.0666372776031494,597.000,717.000,,TrackingConfidence.HIGH
34,1.0974135398864746,601.000,701.000,,TrackingConfidence.HIGH
35,1.1286308765411377,602.000,702.000,,TrackingConfidence.HIGH
36,1.1595358848571777,595.000,707.000,,TrackingConfidence.HIGH
37,1.1904113292694092,652.000,860.000,,TrackingConfidence.HIGH
38,1.2206156253814697,688.000,938.000,,TrackingConfidence.HIGH
39,1.2514142990112305,695.000,948.000,,TrackingConfidence.HIGH
40,1.2829303741455078,694.000,949.000,,TrackingConfidence.HIGH
41,1.3146140575408936,696.000,951.000,,TrackingConfidence.HIGH
42,1.3454937934875488,699.000,955.000,,TrackingConfidence.HIGH
43,1.3769159317016602,700.000,957.000,,TrackingConfidence.HIGH
44,1.4086101055145264,698.000,955.000,,TrackingConfidence.HIGH
45,1.4401748180389404,695.000,958.000,,TrackingConfidence.HIGH
46,1.4712672233581543,704.000,964.000,,TrackingConfidence.HIGH
47,1.5031194686889648,705.000,964.000,,TrackingConfidence.HIGH
48,1.5341145992279053,711.000,933.000,,TrackingConfidence.HIGH
49,1.5648419857025146,822.000,371.000,,TrackingConfidence.HIGH
50,1.5948829650878906,822.000,371.000,,TrackingConfidence.HIGH
51,1.6246857643127441,824.000,361.000,,TrackingConfidence.HIGH
52,1.6556200981140137,815.000,303.000,,TrackingConfidence.HIGH
53,1.6855199337005615,813.000,293.000,,TrackingConfidence.HIGH
54,1.7173471450805664,797.000,248.000,,TrackingConfidence.HIGH
55,1.7475128173828125,801.000,251.000,,TrackingConfidence.HIGH
56,1.779423475265503,845.000,243.000,,TrackingConfidence.HIGH
57,1.8104355335235596,1128.000,269.000,,TrackingConfidence.HIGH
58,1.8420252799987793,1128.000,275.000,,TrackingConfidence.HIGH
59,1.8732318878173828,1125.000,284.000,,TrackingConfidence.HIGH
60,1.9035184383392334,1131.000,284.000,,TrackingConfidence.HIGH
61,1.9344043731689453,1137.000,283.000,,TrackingConfidence.HIGH
62,1.964953899383545,1135.000,286.000,,TrackingConfidence.HIGH
63,1.9968681335449219,1135.000,286.000,,TrackingConfidence.HIGH
64,2.0268213748931885,1170.000,259.000,,TrackingConfidence.HIGH
65,2.0579617023468018,1178.000,257.000,,TrackingConfidence.HIGH
66,2.089618682861328,1178.000,257.000,,TrackingConfidence.HIGH
67,2.1205384731292725,1209.000,264.000,,TrackingConfidence.HIGH
68,2.1507937908172607,1919.000,808.000,,TrackingConfidence.HIGH
