,Timestamp,Gaze X,Gaze Y,Lost Track,Confidence
0,0.000997304916381836,807.000,689.000,,TrackingConfidence.HIGH
1,0.02692556381225586,807.000,689.000,,TrackingConfidence.HIGH
2,0.05784487724304199,807.000,689.000,,TrackingConfidence.HIGH
3,0.08975934982299805,812.000,647.000,,TrackingConfidence.HIGH
4,0.1216726303100586,820.000,631.000,,TrackingConfidence.HIGH
5,0.1526486873626709,801.000,633.000,,TrackingConfidence.HIGH
6,0.18430805206298828,800.000,633.000,,TrackingConfidence.HIGH
7,0.2142348289489746,803.000,593.000,,TrackingConfidence.HIGH
8,0.24515271186828613,807.000,589.000,,TrackingConfidence.HIGH
9,0.27643847465515137,850.000,542.000,,TrackingConfidence.HIGH
10,0.30835938453674316,850.000,540.000,,TrackingConfidence.HIGH
11,0.3402743339538574,850.000,539.000,,TrackingConfidence.HIGH
12,0.37128162384033203,840.000,537.000,,TrackingConfidence.HIGH
13,0.4031059741973877,826.000,533.000,,TrackingConfidence.HIGH
14,0.43502068519592285,788.000,523.000,,TrackingConfidence.HIGH
15,0.46593761444091797,788.000,523.000,,TrackingConfidence.HIGH
16,0.4973783493041992,789.000,531.000,,TrackingConfidence.HIGH
17,0.5282955169677734,789.000,531.000,,TrackingConfidence.HIGH
18,0.5602095127105713,787.000,531.000,,TrackingConfidence.HIGH
19,0.5907983779907227,781.000,546.000,,TrackingConfidence.HIGH
20,0.621572732925415,717.000,592.000,,TrackingConfidence.HIGH
21,0.6534974575042725,269.000,480.000,,TrackingConfidence.HIGH
22,0.684415340423584,257.000,484.000,,TrackingConfidence.HIGH
23,0.7155632972717285,260.000,483.000,,TrackingConfidence.HIGH
24,0.7460513114929199,247.000,482.000,,TrackingConfidence.HIGH
25,0.777000904083252,238.000,498.000,,TrackingConfidence.HIGH
26,0.8088979721069336,235.000,503.000,,TrackingConfidence.HIGH
27,0.8408243656158447,232.000,501.000,,TrackingConfidence.HIGH
28,0.8723526000976562,225.000,499.000,,TrackingConfidence.HIGH
29,0.9042680263519287,217.000,496.000,,TrackingConfidence.HIGH
30,0.9361827373504639,217.000,503.000,,TrackingConfidence.HIGH
31,0.968097448348999,217.000,503.000,,TrackingConfidence.HIGH
32,1.0000121593475342,216.000,501.000,,TrackingConfidence.HIGH
33,1.0320053100585938,213.000,502.000,,TrackingConfidence.HIGH
34,1.063847541809082,213.000,497.000,,TrackingConfidence.HIGH
35,1.0947704315185547,761.000,341.000,,TrackingConfidence.HIGH
36,1.1266844272613525,762.000,338.000,,TrackingConfidence.HIGH
37,1.1586008071899414,762.000,344.000,,TrackingConfidence.HIGH
38,1.1905150413513184,749.000,383.000,,TrackingConfidence.HIGH
39,1.222428798675537,727.000,394.000,,TrackingConfidence.HIGH
40,1.2545108795166016,727.000,405.000,,TrackingConfidence.HIGH
41,1.2862584590911865,729.000,402.000,,TrackingConfidence.HIGH
42,1.318173885345459,737.000,413.000,,TrackingConfidence.HIGH
43,1.3500893115997314,721.000,372.000,,TrackingConfidence.HIGH
44,1.382002353668213,726.000,376.000,,TrackingConfidence.HIGH
45,1.4139587879180908,723.000,392.000,,TrackingConfidence.HIGH
46,1.4458987712860107,750.000,396.000,,TrackingConfidence.HIGH
47,1.4777936935424805,775.000,465.000,,TrackingConfidence.HIGH
